"dataset_id";"title";"summary"
"thetao_ssp460_2020_2100_depthmean";"Bio-Oracle OceanTemperature [depthMean] SSP460 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
thetao_max (Maximum OceanTemperature, degree_C)
thetao_ltmax (Long-term maximum OceanTemperature, degree_C)
thetao_mean (Average OceanTemperature, degree_C)
thetao_ltmin (Long-term minimum OceanTemperature, degree_C)
thetao_min (Minimum OceanTemperature, degree_C)
thetao_range (Range OceanTemperature, degree_C)
thetao_sd (Standard deviation OceanTemperature, degree_C)
"
"thetao_ssp585_2020_2100_depthmean";"Bio-Oracle OceanTemperature [depthMean] SSP585 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
thetao_max (Maximum OceanTemperature, degree_C)
thetao_ltmax (Long-term maximum OceanTemperature, degree_C)
thetao_mean (Average OceanTemperature, degree_C)
thetao_ltmin (Long-term minimum OceanTemperature, degree_C)
thetao_min (Minimum OceanTemperature, degree_C)
thetao_range (Range OceanTemperature, degree_C)
thetao_sd (Standard deviation OceanTemperature, degree_C)
"
"thetao_baseline_2000_2019_depthmin";"Bio-Oracle OceanTemperature [depthMin] Baseline 2000-2019.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
thetao_max (Maximum OceanTemperature, degree_C)
thetao_ltmax (Long-term maximum OceanTemperature, degree_C)
thetao_mean (Average OceanTemperature, degree_C)
thetao_ltmin (Long-term minimum OceanTemperature, degree_C)
thetao_min (Minimum OceanTemperature, degree_C)
thetao_range (Range OceanTemperature, degree_C)
"
"thetao_ssp119_2020_2100_depthmin";"Bio-Oracle OceanTemperature [depthMin] SSP119 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
thetao_max (Maximum OceanTemperature, degree_C)
thetao_ltmax (Long-term maximum OceanTemperature, degree_C)
thetao_mean (Average OceanTemperature, degree_C)
thetao_ltmin (Long-term minimum OceanTemperature, degree_C)
thetao_min (Minimum OceanTemperature, degree_C)
thetao_range (Range OceanTemperature, degree_C)
thetao_sd (Standard deviation OceanTemperature, degree_C)
"
"thetao_ssp126_2020_2100_depthmin";"Bio-Oracle OceanTemperature [depthMin] SSP126 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
thetao_max (Maximum OceanTemperature, degree_C)
thetao_ltmax (Long-term maximum OceanTemperature, degree_C)
thetao_mean (Average OceanTemperature, degree_C)
thetao_ltmin (Long-term minimum OceanTemperature, degree_C)
thetao_min (Minimum OceanTemperature, degree_C)
thetao_range (Range OceanTemperature, degree_C)
thetao_sd (Standard deviation OceanTemperature, degree_C)
"
"thetao_ssp245_2020_2100_depthmin";"Bio-Oracle OceanTemperature [depthMin] SSP245 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
thetao_max (Maximum OceanTemperature, degree_C)
thetao_ltmax (Long-term maximum OceanTemperature, degree_C)
thetao_mean (Average OceanTemperature, degree_C)
thetao_ltmin (Long-term minimum OceanTemperature, degree_C)
thetao_min (Minimum OceanTemperature, degree_C)
thetao_range (Range OceanTemperature, degree_C)
thetao_sd (Standard deviation OceanTemperature, degree_C)
"
"thetao_ssp370_2020_2100_depthmin";"Bio-Oracle OceanTemperature [depthMin] SSP370 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
thetao_max (Maximum OceanTemperature, degree_C)
thetao_ltmax (Long-term maximum OceanTemperature, degree_C)
thetao_mean (Average OceanTemperature, degree_C)
thetao_ltmin (Long-term minimum OceanTemperature, degree_C)
thetao_min (Minimum OceanTemperature, degree_C)
thetao_range (Range OceanTemperature, degree_C)
thetao_sd (Standard deviation OceanTemperature, degree_C)
"
"thetao_ssp460_2020_2100_depthmin";"Bio-Oracle OceanTemperature [depthMin] SSP460 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
thetao_max (Maximum OceanTemperature, degree_C)
thetao_ltmax (Long-term maximum OceanTemperature, degree_C)
thetao_mean (Average OceanTemperature, degree_C)
thetao_ltmin (Long-term minimum OceanTemperature, degree_C)
thetao_min (Minimum OceanTemperature, degree_C)
thetao_range (Range OceanTemperature, degree_C)
thetao_sd (Standard deviation OceanTemperature, degree_C)
"
"thetao_ssp585_2020_2100_depthmin";"Bio-Oracle OceanTemperature [depthMin] SSP585 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
thetao_max (Maximum OceanTemperature, degree_C)
thetao_ltmax (Long-term maximum OceanTemperature, degree_C)
thetao_mean (Average OceanTemperature, degree_C)
thetao_ltmin (Long-term minimum OceanTemperature, degree_C)
thetao_min (Minimum OceanTemperature, degree_C)
thetao_range (Range OceanTemperature, degree_C)
thetao_sd (Standard deviation OceanTemperature, degree_C)
"
"thetao_baseline_2000_2019_depthsurf";"Bio-Oracle OceanTemperature [depthSurf] Baseline 2000-2019.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
thetao_max (Maximum OceanTemperature, degree_C)
thetao_ltmax (Long-term maximum OceanTemperature, degree_C)
thetao_mean (Average OceanTemperature, degree_C)
thetao_ltmin (Long-term minimum OceanTemperature, degree_C)
thetao_min (Minimum OceanTemperature, degree_C)
thetao_range (Range OceanTemperature, degree_C)
"
"thetao_ssp119_2020_2100_depthsurf";"Bio-Oracle OceanTemperature [depthSurf] SSP119 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
thetao_max (Maximum OceanTemperature, degree_C)
thetao_ltmax (Long-term maximum OceanTemperature, degree_C)
thetao_mean (Average OceanTemperature, degree_C)
thetao_ltmin (Long-term minimum OceanTemperature, degree_C)
thetao_min (Minimum OceanTemperature, degree_C)
thetao_range (Range OceanTemperature, degree_C)
thetao_sd (Standard deviation OceanTemperature, degree_C)
"
"thetao_ssp126_2020_2100_depthsurf";"Bio-Oracle OceanTemperature [depthSurf] SSP126 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
thetao_max (Maximum OceanTemperature, degree_C)
thetao_ltmax (Long-term maximum OceanTemperature, degree_C)
thetao_mean (Average OceanTemperature, degree_C)
thetao_ltmin (Long-term minimum OceanTemperature, degree_C)
thetao_min (Minimum OceanTemperature, degree_C)
thetao_range (Range OceanTemperature, degree_C)
thetao_sd (Standard deviation OceanTemperature, degree_C)
"
"thetao_ssp245_2020_2100_depthsurf";"Bio-Oracle OceanTemperature [depthSurf] SSP245 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
thetao_max (Maximum OceanTemperature, degree_C)
thetao_ltmax (Long-term maximum OceanTemperature, degree_C)
thetao_mean (Average OceanTemperature, degree_C)
thetao_ltmin (Long-term minimum OceanTemperature, degree_C)
thetao_min (Minimum OceanTemperature, degree_C)
thetao_range (Range OceanTemperature, degree_C)
thetao_sd (Standard deviation OceanTemperature, degree_C)
"
"thetao_ssp370_2020_2100_depthsurf";"Bio-Oracle OceanTemperature [depthSurf] SSP370 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
thetao_max (Maximum OceanTemperature, degree_C)
thetao_ltmax (Long-term maximum OceanTemperature, degree_C)
thetao_mean (Average OceanTemperature, degree_C)
thetao_ltmin (Long-term minimum OceanTemperature, degree_C)
thetao_min (Minimum OceanTemperature, degree_C)
thetao_range (Range OceanTemperature, degree_C)
thetao_sd (Standard deviation OceanTemperature, degree_C)
"
"thetao_ssp460_2020_2100_depthsurf";"Bio-Oracle OceanTemperature [depthSurf] SSP460 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
thetao_max (Maximum OceanTemperature, degree_C)
thetao_ltmax (Long-term maximum OceanTemperature, degree_C)
thetao_mean (Average OceanTemperature, degree_C)
thetao_ltmin (Long-term minimum OceanTemperature, degree_C)
thetao_min (Minimum OceanTemperature, degree_C)
thetao_range (Range OceanTemperature, degree_C)
thetao_sd (Standard deviation OceanTemperature, degree_C)
"
"thetao_ssp585_2020_2100_depthsurf";"Bio-Oracle OceanTemperature [depthSurf] SSP585 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
thetao_max (Maximum OceanTemperature, degree_C)
thetao_ltmax (Long-term maximum OceanTemperature, degree_C)
thetao_mean (Average OceanTemperature, degree_C)
thetao_ltmin (Long-term minimum OceanTemperature, degree_C)
thetao_min (Minimum OceanTemperature, degree_C)
thetao_range (Range OceanTemperature, degree_C)
thetao_sd (Standard deviation OceanTemperature, degree_C)
"
"ph_baseline_2000_2018_depthmax";"Bio-Oracle pH [depthMax] Baseline 2000-2018.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
ph_max (Maximum pH, 1)
ph_ltmax (Long-term maximum pH, 1)
ph_mean (Average pH, 1)
ph_ltmin (Long-term minimum pH, 1)
ph_min (Minimum pH, 1)
ph_range (1)
"
"ph_ssp119_2020_2100_depthmax";"Bio-Oracle pH [depthMax] SSP119 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
ph_max (Maximum pH, 1)
ph_ltmax (Long-term maximum pH, 1)
ph_mean (Average pH, 1)
ph_ltmin (Long-term minimum pH, 1)
ph_min (Minimum pH, 1)
ph_range (1)
ph_sd (Standard deviation pH, 1)
"
"ph_ssp126_2020_2100_depthmax";"Bio-Oracle pH [depthMax] SSP126 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
ph_max (Maximum pH, 1)
ph_ltmax (Long-term maximum pH, 1)
ph_mean (Average pH, 1)
ph_ltmin (Long-term minimum pH, 1)
ph_min (Minimum pH, 1)
ph_range (1)
ph_sd (Standard deviation pH, 1)
"
"ph_ssp245_2020_2100_depthmax";"Bio-Oracle pH [depthMax] SSP245 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
ph_max (Maximum pH, 1)
ph_ltmax (Long-term maximum pH, 1)
ph_mean (Average pH, 1)
ph_ltmin (Long-term minimum pH, 1)
ph_min (Minimum pH, 1)
ph_range (1)
ph_sd (Standard deviation pH, 1)
"
"ph_ssp370_2020_2100_depthmax";"Bio-Oracle pH [depthMax] SSP370 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
ph_max (Maximum pH, 1)
ph_ltmax (Long-term maximum pH, 1)
ph_mean (Average pH, 1)
ph_ltmin (Long-term minimum pH, 1)
ph_min (Minimum pH, 1)
ph_range (1)
ph_sd (Standard deviation pH, 1)
"
"ph_ssp460_2020_2100_depthmax";"Bio-Oracle pH [depthMax] SSP460 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
ph_max (Maximum pH, 1)
ph_ltmax (Long-term maximum pH, 1)
ph_mean (Average pH, 1)
ph_ltmin (Long-term minimum pH, 1)
ph_min (Minimum pH, 1)
ph_range (1)
ph_sd (Standard deviation pH, 1)
"
"ph_ssp585_2020_2100_depthmax";"Bio-Oracle pH [depthMax] SSP585 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
ph_max (Maximum pH, 1)
ph_ltmax (Long-term maximum pH, 1)
ph_mean (Average pH, 1)
ph_ltmin (Long-term minimum pH, 1)
ph_min (Minimum pH, 1)
ph_range (1)
ph_sd (Standard deviation pH, 1)
"
"ph_baseline_2000_2018_depthmean";"Bio-Oracle pH [depthMean] Baseline 2000-2018.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
ph_max (Maximum pH, 1)
ph_ltmax (Long-term maximum pH, 1)
ph_mean (Average pH, 1)
ph_ltmin (Long-term minimum pH, 1)
ph_min (Minimum pH, 1)
ph_range (1)
"
"ph_ssp119_2020_2100_depthmean";"Bio-Oracle pH [depthMean] SSP119 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
ph_max (Maximum pH, 1)
ph_ltmax (Long-term maximum pH, 1)
ph_mean (Average pH, 1)
ph_ltmin (Long-term minimum pH, 1)
ph_min (Minimum pH, 1)
ph_range (1)
ph_sd (Standard deviation pH, 1)
"
"ph_ssp126_2020_2100_depthmean";"Bio-Oracle pH [depthMean] SSP126 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
ph_max (Maximum pH, 1)
ph_ltmax (Long-term maximum pH, 1)
ph_mean (Average pH, 1)
ph_ltmin (Long-term minimum pH, 1)
ph_min (Minimum pH, 1)
ph_range (1)
ph_sd (Standard deviation pH, 1)
"
"ph_ssp245_2020_2100_depthmean";"Bio-Oracle pH [depthMean] SSP245 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
ph_max (Maximum pH, 1)
ph_ltmax (Long-term maximum pH, 1)
ph_mean (Average pH, 1)
ph_ltmin (Long-term minimum pH, 1)
ph_min (Minimum pH, 1)
ph_range (1)
ph_sd (Standard deviation pH, 1)
"
"ph_ssp370_2020_2100_depthmean";"Bio-Oracle pH [depthMean] SSP370 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
ph_max (Maximum pH, 1)
ph_ltmax (Long-term maximum pH, 1)
ph_mean (Average pH, 1)
ph_ltmin (Long-term minimum pH, 1)
ph_min (Minimum pH, 1)
ph_range (1)
ph_sd (Standard deviation pH, 1)
"
"ph_ssp460_2020_2100_depthmean";"Bio-Oracle pH [depthMean] SSP460 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
ph_max (Maximum pH, 1)
ph_ltmax (Long-term maximum pH, 1)
ph_mean (Average pH, 1)
ph_ltmin (Long-term minimum pH, 1)
ph_min (Minimum pH, 1)
ph_range (1)
ph_sd (Standard deviation pH, 1)
"
"ph_ssp585_2020_2100_depthmean";"Bio-Oracle pH [depthMean] SSP585 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
ph_max (Maximum pH, 1)
ph_ltmax (Long-term maximum pH, 1)
ph_mean (Average pH, 1)
ph_ltmin (Long-term minimum pH, 1)
ph_min (Minimum pH, 1)
ph_range (1)
ph_sd (Standard deviation pH, 1)
"
"ph_baseline_2000_2018_depthmin";"Bio-Oracle pH [depthMin] Baseline 2000-2018.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
ph_max (Maximum pH, 1)
ph_ltmax (Long-term maximum pH, 1)
ph_mean (Average pH, 1)
ph_ltmin (Long-term minimum pH, 1)
ph_min (Minimum pH, 1)
ph_range (1)
"
"ph_ssp119_2020_2100_depthmin";"Bio-Oracle pH [depthMin] SSP119 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
ph_max (Maximum pH, 1)
ph_ltmax (Long-term maximum pH, 1)
ph_mean (Average pH, 1)
ph_ltmin (Long-term minimum pH, 1)
ph_min (Minimum pH, 1)
ph_range (1)
ph_sd (Standard deviation pH, 1)
"
"ph_ssp126_2020_2100_depthmin";"Bio-Oracle pH [depthMin] SSP126 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
ph_max (Maximum pH, 1)
ph_ltmax (Long-term maximum pH, 1)
ph_mean (Average pH, 1)
ph_ltmin (Long-term minimum pH, 1)
ph_min (Minimum pH, 1)
ph_range (1)
ph_sd (Standard deviation pH, 1)
"
"ph_ssp245_2020_2100_depthmin";"Bio-Oracle pH [depthMin] SSP245 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
ph_max (Maximum pH, 1)
ph_ltmax (Long-term maximum pH, 1)
ph_mean (Average pH, 1)
ph_ltmin (Long-term minimum pH, 1)
ph_min (Minimum pH, 1)
ph_range (1)
ph_sd (Standard deviation pH, 1)
"
"ph_ssp370_2020_2100_depthmin";"Bio-Oracle pH [depthMin] SSP370 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
ph_max (Maximum pH, 1)
ph_ltmax (Long-term maximum pH, 1)
ph_mean (Average pH, 1)
ph_ltmin (Long-term minimum pH, 1)
ph_min (Minimum pH, 1)
ph_range (1)
ph_sd (Standard deviation pH, 1)
"
"ph_ssp460_2020_2100_depthmin";"Bio-Oracle pH [depthMin] SSP460 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
ph_max (Maximum pH, 1)
ph_ltmax (Long-term maximum pH, 1)
ph_mean (Average pH, 1)
ph_ltmin (Long-term minimum pH, 1)
ph_min (Minimum pH, 1)
ph_range (1)
ph_sd (Standard deviation pH, 1)
"
"ph_ssp585_2020_2100_depthmin";"Bio-Oracle pH [depthMin] SSP585 2020-2100.";"Uses attributes recommended by https://cfconventions.org

cdm_data_type = Grid
VARIABLES (all of which use the dimensions [time][latitude][longitude]):
ph_max (Maximum pH, 1)
ph_ltmax (Long-term maximum pH, 1)
ph_mean (Average pH, 1)
ph_ltmin (Long-term minimum pH, 1)
ph_min (Minimum pH, 1)
ph_range (1)
ph_sd (Standard deviation pH, 1)
"
